"","Otu0001","Otu0002","Otu0003","Otu0004","Otu0005","Otu0006","Otu0007","Otu0008","Otu0009","Otu0010","Otu0011","Otu0012","Otu0013","Otu0014","Otu0015","Otu0016","Otu0017","Otu0018","Otu0019","Otu0020","Otu0021","Otu0022","Otu0023","Otu0024","Otu0025","Otu0026","Otu0027","Otu0028","Otu0029","Otu0030","Otu0031","Otu0032","Otu0033","Otu0034","Otu0035","Otu0036","Otu0037","Otu0038","Otu0039","Otu0040","Otu0041","Otu0042","Otu0043","Otu0044","Otu0045","Otu0046","Otu0047","Otu0048","Otu0049","Otu0050","Otu0051","Otu0052","Otu0053","Otu0054","Otu0055","Otu0056","Otu0057","Otu0058","Otu0059","Otu0060","Otu0061","Otu0062","Otu0063","Otu0064","Otu0065","Otu0066","Otu0068","Otu0069","Otu0070","Otu0071","Otu0072","Otu0073","Otu0074","Otu0075","Otu0076","Otu0077","Otu0078","Otu0079","Otu0081","Otu0082","Otu0083","Otu0084","Otu0085","Otu0087","Otu0088","Otu0089","Otu0090","Otu0092","Otu0093","Otu0094","Otu0095","Otu0096","Otu0097","Otu0098","Otu0099","Otu0102","Otu0103","Otu0104","Otu0106","Otu0107","Otu0108","Otu0109","Otu0110","Otu0112","Otu0113","Otu0114","Otu0115","Otu0116","Otu0118","Otu0120","Otu0122","Otu0123","Otu0124","Otu0127","Otu0128","Otu0129","Otu0130","Otu0131","Otu0132","Otu0133","Otu0134","Otu0136","Otu0138","Otu0139","Otu0140","Otu0141","Otu0142","Otu0143","Otu0144","Otu0145","Otu0146","Otu0147","Otu0148","Otu0149","Otu0150","Otu0152","Otu0154","Otu0155","Otu0156","Otu0157","Otu0158","Otu0160","Otu0161","Otu0162","Otu0163","Otu0164","Otu0165","Otu0166","Otu0167","Otu0168","Otu0169","Otu0170","Otu0171","Otu0172","Otu0173","Otu0174","Otu0175","Otu0176","Otu0177","Otu0179","Otu0180","Otu0181","Otu0182","Otu0183","Otu0184","Otu0185","Otu0186","Otu0187","Otu0189","Otu0190","Otu0191","Otu0192","Otu0193","Otu0195","Otu0196","Otu0197","Otu0198","Otu0199","Otu0200","Otu0201","Otu0202","Otu0204","Otu0205","Otu0208","Otu0209","Otu0211","Otu0214","Otu0215","Otu0217","Otu0218","Otu0220","Otu0221","Otu0224","Otu0227","Otu0228","Otu0229","Otu0230","Otu0231","Otu0232","Otu0233","Otu0234","Otu0235","Otu0236","Otu0238","Otu0239","Otu0243","Otu0247","Otu0251","Otu0252","Otu0253","Otu0256","Otu0260","Otu0261","Otu0262","Otu0264","Otu0266","Otu0270","Otu0271","Otu0272","Otu0273","Otu0274","Otu0275","Otu0277","Otu0279","Otu0280","Otu0283","Otu0284","Otu0285","Otu0291","Otu0293","Otu0295","Otu0297","Otu0298","Otu0299","Otu0301","Otu0304","Otu0308","Otu0309","Otu0312","Otu0313","Otu0318","Otu0322","Otu0325","Otu0330","Otu0331","Otu0340","Otu0341","Otu0343","Otu0345","Otu0355","Otu0356","Otu0357","Otu0358","Otu0361","Otu0371","Otu0380","Otu0382","Otu0387","Otu0395","Otu0397","Otu0401","Otu0423","Otu0425","Otu0426","Otu0435","Otu0445","Otu0469","Otu0484","Otu0494","Otu0505","Otu0553"
"42.2",5816,0,0,418,115,0,48,461,27,0,1121,63,99,431,85,372,54,223,0,0,13,151,75,35,0,273,1087,87,383,0,0,406,0,330,137,0,158,42,44,138,80,32,90,44,109,327,65,20,0,0,40,0,0,170,288,37,0,0,338,0,140,143,130,139,108,53,0,19,68,13,37,59,0,0,31,0,366,0,36,31,57,0,72,45,0,0,6,0,44,12,0,0,2,26,166,0,0,144,59,12,29,37,5,27,159,31,17,0,0,0,11,0,0,0,50,0,3,19,310,263,4,0,0,33,0,9,0,5,23,0,1,51,0,0,0,0,16,0,3,23,12,75,7,1,0,0,18,0,0,0,7,18,14,0,0,0,2,1,0,3,0,7,0,0,52,4,7,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"94",3666,0,4,7,816,0,51,1540,55,12,1159,69,1125,2017,0,1814,189,751,0,1,32,1431,32,102,5,454,860,185,792,0,0,701,176,821,886,0,184,2,983,107,266,141,482,1045,1648,1553,68,68,0,0,339,62,0,181,555,228,0,10,191,0,217,540,1427,155,206,162,188,87,221,3,289,74,0,0,35,0,2,49,346,121,79,275,295,109,0,0,436,0,171,9,0,0,4,272,984,0,101,570,87,77,557,155,108,57,84,173,43,0,8,5,39,0,0,0,149,0,0,76,498,400,14,0,0,99,0,36,0,21,70,0,6,122,0,0,0,0,88,0,12,41,18,440,53,17,20,0,39,3,0,0,120,31,85,0,12,0,29,0,0,12,0,37,0,33,2,262,13,16,0,1,0,0,4,0,0,0,0,24,0,11,14,0,0,0,0,5,302,0,0,0,10,18,22,3,16,11,0,12,0,0,0,4,0,0,15,9,0,0,0,0,13,0,10,0,0,0,0,2,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"27",3171,2,3,359,1197,4,2506,1121,59,931,0,43,1343,751,340,311,753,671,0,0,159,26,241,144,0,189,458,189,527,0,0,108,54,339,588,0,81,170,173,167,158,267,253,241,644,704,168,28,0,0,57,76,0,326,19,99,0,72,776,0,83,185,127,48,187,118,204,42,222,0,112,40,0,0,96,0,0,98,51,26,10,91,71,49,0,0,60,0,144,6,0,0,8,32,86,0,60,89,19,30,67,33,86,13,24,9,2,0,5,3,15,43,24,0,39,20,10,17,87,87,15,0,31,16,0,31,0,10,43,0,3,4,0,0,5,0,3,7,24,17,19,93,27,2,24,0,18,5,0,0,27,1,33,0,8,0,15,4,0,0,93,15,0,13,126,79,6,10,0,0,0,0,2,0,2,16,0,17,0,7,1,0,0,13,0,2,164,6,0,0,7,11,5,2,3,0,0,2,0,0,0,3,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"95",10554,0,3,808,1890,1,4395,2699,160,88,36,801,2257,336,1586,651,1175,876,0,0,71,100,300,142,0,499,326,435,470,0,0,129,0,1349,858,0,356,107,75,237,420,222,171,146,245,346,430,41,0,0,40,257,0,568,298,82,0,0,712,0,190,120,213,25,101,160,84,55,0,0,82,140,0,0,307,0,0,221,32,129,2,154,102,12,0,0,59,81,65,51,0,0,9,22,14,0,41,84,27,73,168,70,0,16,35,28,19,0,0,14,20,72,0,0,18,24,0,27,1,18,29,0,53,144,2,666,0,14,105,0,17,24,0,0,4,0,10,0,19,20,35,11,58,0,11,0,4,14,0,0,268,109,25,0,25,0,0,1,0,5,44,3,0,9,14,0,0,16,0,2,11,0,0,0,36,38,0,8,0,6,0,0,0,12,0,10,0,11,0,0,0,2,13,0,1,0,0,3,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"132",8508,0,0,560,1322,1,3519,863,312,2316,2047,19,433,365,487,423,656,211,0,0,602,22,144,94,0,250,1258,105,453,0,0,122,16,1140,678,0,282,158,60,54,235,309,143,131,210,1042,109,101,0,0,491,79,0,306,52,28,0,0,392,0,112,77,95,50,76,87,86,74,209,2,129,91,0,0,98,0,87,10,28,58,11,83,131,12,0,0,89,54,150,7,0,0,25,36,42,0,75,84,17,32,98,30,0,12,109,5,9,0,703,16,7,1,0,0,15,80,3,24,118,132,9,0,38,15,27,0,0,21,72,0,0,7,0,0,0,0,18,14,9,8,11,17,39,4,31,0,50,0,0,0,19,53,44,0,6,0,4,13,0,5,2,2,0,25,18,54,2,0,0,3,1,0,0,0,7,29,0,3,0,3,4,0,0,7,0,0,0,4,0,0,0,4,2,8,1,0,0,0,0,0,0,0,36,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8",3364,2930,0,0,590,965,6479,173,1123,6097,0,0,326,801,1515,1113,2880,913,0,0,122,290,275,184,0,398,167,336,188,0,0,87,35,655,345,0,813,11,179,53,558,156,158,84,0,0,0,61,0,0,0,26,0,476,190,121,0,0,0,0,76,233,442,78,22,163,168,98,225,4,99,70,0,0,56,0,0,56,29,48,185,14,13,0,0,0,63,94,123,113,0,160,12,33,16,230,44,26,32,19,0,48,0,14,119,46,12,0,16,12,27,36,0,0,63,0,12,52,0,0,17,0,75,10,0,0,0,15,30,0,46,0,0,0,32,19,41,10,21,19,0,16,35,18,44,51,16,2,18,0,0,0,26,9,13,0,3,5,58,0,10,6,16,26,19,23,16,0,0,1,12,0,0,10,27,18,0,32,0,1,0,3,0,17,0,0,0,0,0,0,4,11,6,0,0,0,0,0,12,0,7,0,0,0,16,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"46",2556,667,0,0,1473,128,2274,178,192,1950,0,0,1016,103,223,157,809,103,0,0,93,52,53,38,0,62,39,27,40,0,0,23,8,386,63,0,114,8,24,22,109,35,30,19,0,0,0,3,0,0,56,2,0,71,21,137,0,0,0,0,68,19,222,14,6,40,20,17,54,2,0,40,0,0,16,0,0,46,19,0,41,26,9,0,0,0,3,7,8,50,0,12,0,10,5,19,61,3,3,13,0,6,0,2,145,0,0,0,105,1,0,147,0,0,6,0,0,4,0,0,4,0,6,3,0,4,0,1,36,0,0,1,0,0,0,0,18,2,1,0,0,3,8,7,2,28,0,0,1,0,21,0,7,0,0,0,0,9,61,13,17,0,0,0,0,12,0,0,0,0,2,0,0,0,6,2,0,5,0,4,0,0,0,14,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11",8220,4966,0,1413,167,0,5,1001,1095,0,1631,0,232,366,355,1049,0,309,0,0,15,304,14,120,0,457,236,203,66,0,0,234,0,795,99,0,625,36,393,60,157,0,114,69,0,0,0,67,0,0,127,22,0,122,12,47,0,0,0,0,94,10,212,7,47,52,0,47,160,0,77,71,0,0,4,0,0,17,15,27,71,16,4,0,0,0,50,54,0,38,0,101,0,22,19,48,5,56,41,57,24,10,79,10,273,0,6,0,0,0,13,58,0,0,0,0,0,2,0,0,23,0,73,6,0,14,0,14,9,0,11,40,0,29,3,26,0,0,10,16,0,24,0,1,10,43,0,2,13,0,5,0,0,24,3,0,2,3,0,1,25,0,1,12,0,20,0,0,0,7,0,0,0,4,0,7,0,15,0,1,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"78",4900,10008,0,345,25,0,660,2083,1213,0,1701,77,127,777,901,231,1,731,0,0,0,911,77,332,0,615,161,1968,108,0,0,446,0,251,177,0,421,83,446,396,472,0,128,62,0,0,0,135,0,0,92,79,0,265,43,143,0,0,0,0,46,172,65,11,346,298,0,107,106,131,131,11,0,0,25,0,0,112,74,111,78,4,29,0,0,0,46,76,19,34,0,178,8,61,20,0,20,22,74,50,56,130,167,40,97,0,25,0,0,69,6,6,0,0,0,0,0,55,0,0,12,0,40,0,0,18,0,5,22,0,39,45,0,74,0,0,9,0,6,36,0,6,17,0,16,5,0,34,43,0,0,0,0,25,16,0,0,0,0,0,18,10,28,9,0,5,0,0,0,0,7,0,2,9,5,0,0,3,0,0,0,0,0,0,0,3,0,21,0,0,0,8,0,0,0,0,0,0,0,0,8,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"168",16,1,0,0,0,9825,3680,685,548,4120,0,3338,0,660,0,7,398,2,0,0,0,0,1237,402,0,18,101,87,304,0,0,126,997,0,47,0,221,1290,0,105,0,0,1213,573,0,0,0,732,0,0,0,1026,0,0,0,84,0,0,0,22,91,0,0,329,0,90,0,841,334,0,56,0,268,268,6,741,244,57,12,32,0,0,0,0,0,996,0,125,0,54,732,0,213,10,43,0,10,28,31,10,0,65,45,132,0,286,341,0,0,107,99,0,0,263,2,0,0,81,0,0,100,1148,0,25,401,0,0,0,0,148,28,81,0,0,43,0,30,0,6,61,0,19,0,0,11,0,4,0,0,16,0,0,0,4,47,0,0,11,0,0,0,28,0,6,17,0,8,48,47,0,81,292,46,0,0,0,0,0,5,53,17,0,0,28,0,0,92,0,20,0,0,16,0,0,0,0,0,18,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"105",16713,0,0,59,2123,0,22,557,167,0,249,39,760,1261,42,211,264,272,0,0,232,357,0,38,0,205,0,38,80,0,0,348,83,277,134,0,96,0,229,80,224,158,238,489,1158,171,92,19,0,0,202,41,0,42,128,33,0,0,139,12,108,171,338,23,203,35,62,53,34,0,43,34,0,0,62,0,0,5,115,18,16,205,83,75,164,0,359,0,12,9,0,0,14,68,846,0,221,40,38,0,121,65,0,40,0,31,17,0,0,3,96,0,0,0,13,3,31,14,0,0,5,0,0,40,0,36,0,21,35,0,5,10,0,0,146,0,12,0,15,15,45,128,66,25,36,0,4,0,0,0,0,8,37,0,10,0,31,0,0,66,26,25,0,2,8,3,0,0,0,3,0,0,0,0,6,36,0,10,0,25,19,0,0,17,0,35,0,0,0,0,48,5,0,3,90,1,0,0,0,0,0,0,0,0,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,4,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"237",372,0,2,65,159,30,5711,896,483,1358,2705,209,77,348,1045,448,476,464,0,0,0,89,660,187,0,293,131,275,385,0,0,167,51,70,441,0,183,103,155,156,373,56,312,109,174,453,385,139,0,0,0,216,0,3487,22,187,0,0,280,3,11,79,0,66,163,213,1141,60,230,855,341,0,0,0,294,0,0,111,50,202,1,16,213,0,0,0,68,0,103,23,0,0,30,59,25,0,2,73,25,15,161,28,188,54,57,128,18,0,0,159,4,1,0,0,25,0,0,33,282,247,3,0,0,12,0,5,0,4,24,0,13,49,0,0,75,0,9,0,12,59,0,6,11,0,12,8,23,5,0,0,0,37,21,0,0,0,0,0,0,2,14,7,0,26,41,30,19,2,0,0,4,0,11,0,0,8,41,0,0,0,29,0,0,68,0,0,0,30,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"59",3534,0,0,242,181,401,4543,505,381,1567,1524,109,1905,422,539,117,479,167,0,0,222,11,192,90,0,256,1035,112,451,0,0,130,0,516,311,0,216,138,64,37,227,271,114,131,223,261,184,74,0,0,535,78,0,220,15,61,0,0,623,75,104,47,0,19,35,65,498,51,137,262,80,31,0,0,154,0,4,36,24,69,14,121,62,2,2,0,10,97,80,30,0,0,17,17,10,0,109,51,14,10,67,33,62,13,0,17,4,0,0,7,24,0,0,0,8,5,0,10,65,28,6,0,0,8,0,29,0,2,34,0,19,2,0,0,25,0,20,1,16,2,1,5,13,6,6,43,45,9,0,0,3,89,16,0,4,0,2,0,0,2,27,6,0,12,7,5,9,0,0,2,2,0,0,0,11,2,793,0,0,0,5,0,0,7,0,0,0,13,2,0,1,0,0,0,14,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"272",3053,0,0,274,32,595,1730,1593,1581,1101,2293,1184,755,1068,290,426,698,1945,0,0,150,54,828,367,0,429,591,353,790,0,0,486,0,356,810,0,453,362,170,109,534,303,342,260,563,1899,297,227,0,0,70,313,0,854,115,151,0,0,698,0,54,157,0,53,300,154,825,86,276,791,194,14,0,0,458,0,206,4,50,190,90,28,261,0,0,0,95,117,172,49,0,0,65,24,51,0,43,274,50,44,181,53,344,57,0,87,60,0,0,25,36,1,0,0,76,3,9,104,390,28,10,0,0,50,0,30,0,16,65,0,41,38,0,0,48,0,22,0,27,63,0,26,32,0,49,64,19,0,0,0,5,268,63,0,13,0,0,0,26,24,44,6,0,18,3,9,64,11,1,0,0,0,8,0,4,0,114,1,0,5,37,0,0,20,0,0,0,22,4,0,2,23,2,0,6,0,0,14,0,0,13,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"279",9055,0,1,58,1376,8,71,514,328,362,381,216,1323,990,38,1094,480,387,0,0,756,59,66,122,0,195,254,123,778,0,0,312,0,732,456,0,295,158,171,77,111,181,155,212,424,1034,37,98,0,0,32,157,0,96,249,142,0,0,109,0,210,88,15,65,105,66,302,20,134,741,205,50,0,0,123,0,0,8,65,47,148,59,159,0,19,0,97,0,191,58,0,0,17,47,193,0,48,363,36,65,102,31,169,56,0,6,16,0,0,5,33,0,0,0,82,36,0,60,325,160,2,0,0,42,0,70,0,62,120,0,16,45,0,0,50,0,20,4,1,27,22,16,42,11,27,48,2,0,0,0,8,93,39,0,0,0,13,5,0,18,34,11,0,20,48,11,72,9,0,1,4,0,2,0,8,0,221,13,0,5,17,0,0,5,0,4,0,11,0,0,40,27,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"123",3419,4,0,42,183,0,217,1178,385,128,2277,576,1199,1999,251,863,458,2555,0,0,956,272,307,198,0,500,166,203,1331,0,0,1024,0,906,771,0,654,390,326,74,395,193,592,362,1077,2003,150,154,0,0,38,487,0,466,362,121,0,0,326,0,105,290,12,112,458,219,211,55,101,869,401,40,0,0,249,0,253,6,226,61,69,102,150,9,0,0,196,0,61,95,0,0,15,116,325,0,137,216,99,49,646,121,312,98,0,17,53,0,0,15,56,4,0,0,121,34,3,113,425,113,7,0,0,67,115,81,0,234,140,0,20,35,0,0,308,0,49,47,21,56,37,55,84,12,51,50,29,2,0,0,0,169,28,0,8,0,13,3,0,8,28,7,0,30,139,25,43,8,0,0,3,0,5,0,0,1,4,8,0,6,35,0,0,18,0,4,0,2,0,0,11,32,0,0,18,3,0,1,0,0,18,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"248",18069,4,0,514,3194,21,1606,26,174,1,1117,56,375,388,194,105,3,47,0,0,136,39,56,91,0,102,1073,78,263,0,0,47,0,230,131,74,393,43,52,54,79,206,110,8,0,0,459,15,0,0,1072,13,0,178,86,7,0,0,0,0,106,47,15,48,29,12,510,17,56,0,2,151,0,0,14,0,0,41,0,11,31,54,64,112,0,0,11,0,17,58,0,0,4,0,0,27,13,22,2,18,0,3,0,2,31,33,3,0,121,22,0,114,0,0,4,14,3,8,51,0,0,0,0,12,0,20,0,8,18,0,3,0,0,9,27,0,16,27,0,10,0,15,10,20,10,19,0,0,2,0,20,0,15,0,0,0,124,4,636,0,5,0,1,6,5,24,0,0,0,12,3,0,0,0,14,2,0,0,0,0,2,31,0,2,0,0,0,0,0,0,16,0,3,0,0,0,0,0,0,0,2,0,0,0,22,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"277",18172,2,4,726,2229,238,6676,1135,1298,610,3091,2582,1963,2009,2017,1159,3810,874,0,0,406,249,207,264,0,779,535,713,195,0,0,404,124,821,2001,0,528,342,300,394,571,254,519,424,308,0,1643,185,0,0,431,137,0,1211,826,278,0,0,1143,0,248,135,205,24,328,180,546,295,75,56,211,106,0,0,201,0,0,191,76,301,55,85,135,35,0,0,19,545,64,112,0,0,19,51,34,1157,103,88,75,117,138,188,99,41,39,121,31,0,71,41,51,1,0,0,165,11,5,78,15,461,78,0,78,22,0,690,0,29,35,0,40,10,0,93,328,0,78,67,57,49,80,25,101,39,30,34,60,24,20,0,39,0,91,63,46,0,389,11,537,0,11,22,17,47,0,47,18,0,0,7,17,0,14,38,173,50,0,16,0,16,1,16,0,65,0,3,0,0,4,0,2,6,5,69,9,0,0,8,23,0,25,6,0,1,12,0,0,0,5,100,1,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,8,10,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"166",12372,4,9875,3295,3882,0,0,725,1305,0,0,1747,3073,552,1271,554,0,1060,0,0,255,295,0,231,0,229,0,1113,778,0,0,375,18,0,412,1084,231,389,419,491,164,963,99,228,0,0,457,0,0,0,0,84,0,0,223,229,0,0,0,0,117,93,49,195,0,26,0,117,88,146,205,194,0,0,13,0,0,161,203,6,0,277,22,86,21,0,34,0,94,0,0,0,16,132,12,0,204,0,28,268,98,0,113,21,68,0,46,0,0,0,68,93,0,0,68,0,0,15,0,0,41,0,47,13,0,0,0,70,36,0,10,3,0,100,0,603,11,0,8,4,31,18,30,127,10,8,0,76,37,0,32,0,5,33,28,0,4,0,0,0,9,15,45,0,0,0,2,20,0,0,0,0,1,13,0,26,0,62,0,6,0,0,0,0,22,0,0,6,1,0,0,0,33,16,2,50,0,2,0,0,3,0,0,0,0,0,1,0,0,0,3,28,0,0,0,6,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"225",956,4108,10,67,725,29,0,520,973,0,0,203,79,485,169,1325,0,130,0,0,137,818,124,162,0,318,445,203,321,0,0,161,0,158,459,1551,305,30,380,294,39,0,158,28,0,0,704,79,0,0,102,117,0,414,560,83,0,0,0,0,21,58,4,21,90,145,21,54,0,0,83,21,0,0,0,0,0,123,46,141,58,0,201,0,0,0,22,21,41,31,0,0,0,44,46,78,0,40,46,25,8,47,100,13,31,0,7,0,0,8,8,0,0,0,43,0,10,15,7,0,15,0,116,2,0,0,0,0,19,0,43,17,0,8,0,0,0,15,20,13,7,27,19,0,33,6,21,0,4,0,1,0,18,57,8,0,4,0,0,0,0,3,5,6,6,34,2,0,0,0,20,0,0,9,0,48,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"260",5963,10749,0,440,1788,0,134,776,2324,0,434,299,367,391,1039,765,0,132,0,0,0,343,183,125,0,242,399,623,5,3,0,198,14,259,553,2130,292,52,178,299,207,1,116,90,66,0,450,315,0,0,0,53,0,50,8,139,0,0,0,0,3,46,44,19,89,65,15,140,3,2,40,61,0,0,94,0,0,62,135,41,35,0,40,0,0,0,1,99,48,9,0,0,7,75,16,32,9,32,13,49,0,47,66,7,128,6,9,0,0,0,1,0,0,0,0,0,0,40,0,0,9,0,107,16,0,0,0,0,55,0,8,46,0,2,0,20,6,0,3,8,2,12,14,0,0,18,3,1,15,0,0,0,0,7,13,0,0,5,2,0,0,0,15,10,0,3,0,1,0,0,8,0,0,9,0,30,0,0,0,4,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"106",3983,2367,0,1333,244,0,918,824,2329,0,1846,161,131,805,1483,473,0,110,0,0,13,630,396,443,0,554,161,1141,408,0,0,483,42,316,490,0,381,135,332,625,392,53,205,81,83,0,586,128,0,0,547,85,0,330,211,173,0,0,0,0,51,86,149,143,499,236,0,181,5,24,225,12,0,0,177,0,0,20,66,167,92,0,35,291,0,0,19,168,66,48,0,0,60,47,80,162,56,102,76,51,36,131,292,37,0,75,65,0,55,0,28,9,0,0,0,0,0,99,0,0,23,0,127,40,0,7,0,0,60,0,36,68,918,15,0,0,18,0,20,62,42,10,20,0,23,21,17,3,81,0,2,0,10,24,17,0,1,1,0,0,7,0,5,42,0,25,0,0,0,5,6,0,5,33,11,54,36,14,0,1,0,0,0,0,0,0,0,55,4,0,0,6,0,0,0,0,0,11,2,0,23,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
